title,journal,authors,doi,published,abstract,url,tags
"Photodegradation of xylene isomers: Kinetics, mechanism, secondary pollutant formation potential and health risk evaluation",Journal,Chen X.,10.1016/j.jes.2022.12.034,2024,"Photodegradation technology has been widely applied in the purification of industrial aromatic hydrocarbons. However, whether this technology efficiently removes the pollutants to prevent secondary pollution and health risk is still unclear. Here, the photodegradation processes of three xylenes were compared under designed reaction atmospheres and light sources. Xe lamp showed poor photodegradation ability toward xylenes, no matter in N2 or N2+O2 system, while much higher photodegradation performance of xylenes were obtained under ultraviolet (UV) and vacuum ultraviolet (VUV) irradiation, especially in N2+O2+VUV system, where 97.9% of m-xylene, 99.0% of o-xylene or 87.5% of p-xylene with the initial concentration of 860 mg/m3 was removed within 240 min. The xylenes underwent three processes of photo-isomerization, photodecomposition and photo-oxidation to produce intermediates of aromatics, alkanes and carbonyls. Among them, the photo-isomerization products showed the highest concentration percentage (e.g., ≥50% in o-xylene system), confirming that photo-isomerization reaction was the dominated photodegradation process of xylenes. Moreover, these isomerized products not only contributed about 97% and 91% to the formation potential of O3 (OFP) and secondary organic aerosols (SOAFP), but also displayed obvious non-carcinogenic risk, although one of photodecomposition product—benzene showed the highest occupational exposure risk. Therefore, the secondary pollution and health risks of photodegradation products of xylenes were non-ignorable, although the OFP, SOAFP and health risks of the generated products reduced at least 4.5 times in comparison with that of the degraded xylenes. The findings are helpful for the appropriate application of this technology in the purification of industrial organic waste gas.",https://www.sciencedirect.com/science/article/abs/pii/S1001074223000025,"{'country': 'China', 'school': 'Guangdong University of Technology'}"
"Steam disinfection enhances bioaccessibility of metallic nanoparticles in nano-enabled silicone-rubber baby bottle teats, pacifiers, and teethers",Journal,Su Y.,10.1016/j.jes.2022.08.001,2024,"Nano-enabled silicone-rubber articles for feeding or chewing could be a source of metallic nanoparticles (NPs) directly exposed to infants and young children. However, the impact of steam disinfection on release of NPs and the related potential risks to children's health are unknown. Here, we investigated contents and form of Ag and Zn in 57 nano-enabled silicone-rubber baby bottle teats, pacifiers, and teethers of seven countries and examined the impacts of steam disinfection on in vitro bioaccessibility (IVBA) of Ag and Zn in the articles. Nearly 89% articles had a mixture of Ag- and Zn-containing NPs and the teethers had relatively high Ag and Zn contents (up to 501 and 254 µg/g, respectively). Steam disinfection caused rubber decomposition into micro(nano)plastics (0.54−15.7 µm) and NP release from the interior of bulk rubber and micro-sized plastics, thus enhancing the IVBA of Ag and Zn by up to 5.5 times. The findings provide insights into mechanisms for NP release by steam disinfection. Though oral exposure risk assessment suggested low health concerns on individual metal release, our study points out the need to assess the potential health risks of child co-exposure to metallic NPs and micro(nano)plastics.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222004053,"{'country': 'China', 'school': 'Nanjing University'}"
Cardiac energy metabolism disorder mediated by energy substrate imbalance and mitochondrial damage upon tebuconazole exposure,Journal,Ku T.,10.1016/j.jes.2022.10.012,2024,"Tebuconazole exposure has been described as an increasing hazard to human health. An increasing number of recent studies have shown a positive association between tebuconazole exposure and cardiovascular disease risk, which is characterized by the reduction of adenosine triphosphate (ATP) synthesis. However, researches on the damage of tebuconazole exposure to energy metabolism and the related molecular mechanisms are limited. In the present study, male C57BL/6 mice were treated with tebuconazole at different low concentrations for 4 weeks. The results indicated that tebuconazole could accumulate in the heart and further induce the decrease of ATP content in the mouse heart. Importantly, tebuconazole induced an obvious shift in substrate utilization of fatty acid and glucose by disrupting their corresponding transporters (GLUT1, GLUT4, CD36, FABP3 and FATP1) expression, and significantly repressed the expression of mitochondrial biogenesis (Gabpa and Tfam) and oxidative phosphorylation (CS, Ndufa4, Sdhb, Cox5a and Atp5b) related genes in a dose-dependent manner. Further investigation revealed that these alterations were related to the IRS1/AKT and PPARγ/RXRα pathways. These findings contribute to a better understanding of triazole fungicide-induced cardiovascular disease by revealing the key indicators associated with this phenomenon.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222005022,"{'country': 'China', 'school': 'Shanxi University'}"
Aerosol-radiation interaction and its variation in North China within 2015–2019 period under continuous PM<inf>2.5</inf> improvements,Journal,Lv Z.,10.1016/j.jes.2022.11.017,2024,"A study was conducted on aerosol-radiation interactions over six cities in this region within the 2015–2019 period. WRF-Chem simulations on 2017 showed that based on the six-city average, the aerosol load (PM2.5 concentrations) of 121.9, 49.6, 43.3, and 66.3 µg/m3 in January, April, July, and October, mainly lowered the level of downward shortwave radiation by 38.9, 24.0, 59.1, and 24.4 W/m2 and reduced the boundary layer height by 79.9, 40.8, 87.4, and 31.0 m, via scattering and absorbing solar radiation. The sensitivity of meteorological changes to identical aerosol loads varied in the order July > January > October and April. Then, the cooling and stabilizing effects of aerosols further led to increases in PM2.5, by 23.0, 3.4, 4.6, and 7.3 µg/m3 respectively in the four months. The sensitivity of the effect of aerosols on PM2.5 was greatest in January rather than in July, contrary to the effect on meteorology. Moreover, a negative linear relation was observed between daily BLH reductions and aerosol loads in fall and winter, and between PM2.5 increases and aerosol loads in all seasons. With the PM2.5 pollution improvements in this region, the aerosol radiative forcing was effectively reduced. This should result in daily BLH increases of 10–24 m in fall and winter, and the estimates in Beijing agreed well with the corresponding results based on AMDAR data. Additionally, the reduction in aerosol radiation effects brought about daily PM2.5 decreases of 1.6-2.8 µg/m3, accounting for 7.0%–17.7% in PM2.5 improvements.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222006088,"{'country': 'China', 'school': 'Key Laboratory of Beijing on VOC Pollution Control Technology and Application of Urban Atmosphere'}"
Biochemical tracers in spiny icefish (Chaenodraco wilsoni) as indicators of variability in the diet of Antarctic krill (Euphausia superba) in a highly dynamic environment,Journal,Yang Q.,10.1016/j.jmarsys.2023.103907,2024,"Spiny icefish (Chaenodraco wilsoni), a common high-Antarctic ichthyofauna icefish, exhibits variable feeding habits in regions around the Southern Ocean. In the Bransfield Strait (BS), C. wilsoni has received considerable attention as it preys predominantly on krill. Antarctic krill (Euphausia superba), the keystone species in the Southern Ocean, has a versatile feeding strategy, particularly in a highly dynamic environment. The central basin of the BS is a highly dynamic environment, providing an ideal place to explore the application of biochemical tracers in a specialist predator to reveal the diet of its prey. In this study, fatty acid and stable isotopic data demonstrated that the trophic niche of C. wilsoni expanded from late austral summer to early fall, which was primarily reflected in variability in the food availability of krill, i.e., herbivorous features were weakened, benthic-feeding features were strengthened, and omnivorous features showed no significant difference. A highly dynamic hydrography, coupled with an unusual diatom bloom in the BS during 2016, may have resulted in krill's prolonged filtering on diatoms in the water column, which was further reflected in the difference in biochemical tracers of C. wilsoni from late austral summer to early fall. The study demonstrated that biochemical tracers can be used to reflect the variability in the diet of prey, particularly in a highly dynamic environment.",https://www.sciencedirect.com/science/article/abs/pii/S0924796323000519,"{'country': 'China', 'school': 'Shanghai Ocean University'}"
CFD-DEM simulation of fluorination reaction in fluidized beds with local grid and time refinement method,Journal,Qiu M.,10.1016/j.partic.2023.03.016,2024,"The gas-solid reaction process with wide particle size distribution is extensively used in the chemical engineering field, especially the particle reacts with the gas gradually, such as fluorination reactions in fluidized beds. When the computational fluid dynamics-discrete element method (CFD-DEM) is used for the coupling simulation of multiphase and polydisperse particle reaction system, the grid size directly affects the accuracy of flow field information and simulation of chemical reaction. Furthermore, particle calculation time step will directly affect the efficiency of coupling calculation. In this work, a local grid and time step refinement method is proposed to simulate multiphase and polydisperse particle fluidization reaction system. In this method, the refined DEM grids are automatically generated in the computational domain around the fine particles, and the detailed fluid phase information is obtained with the interpolation algorithm. In the two-phase coupling process, particles are divided into different groups based on physical properties, each group has its own independent time step. The multistage conical-cylindrical spouted bed is proposed for the fluorination reaction process; the operating gas velocity range of the polydisperse particle system is extended by the new design while the particle size distribution changes with the gas-solid reaction process. It is demonstrated that the local grid and time step refinement method can improve the accuracy and efficiency of the traditional CFD-DEM method in the reaction process simulation, which describes a polydisperse particle system with wide particle size distribution. Aimed at improving the simulation accuracy and efficiency, this paper will be helpful for simulating the particle reaction process in the gas-solid fluidized bed and beneficial for the development of the CFD-DEM method.",https://www.sciencedirect.com/science/article/abs/pii/S1674200123000834,"{'country': 'China', 'school': 'Tsinghua University'}"
A numerical and experimental comparison of heat transfer in a quasi two-dimensional packed bed,Journal,Tyslik M.,10.1016/j.partic.2023.03.014,2024,"Heat transfer plays a major role in many industrial processes taking place in packed beds. An accurate and reliable simulation of the heat exchange between particles is therefore crucial for a reliable operation and to optimize the processes in the bed. The discrete ordinates method (DOM) provides an established numerical technique to model radiative heat transfer in granular media that offers the possibility to consider the directional dependence of the radiation propagation. In this work, DOM is compared with Monte Carlo ray tracing, which provides an alternative method for heat transfer simulations. Geometrically simple configurations are used to investigate the influence of the angular discretization on the accuracy of the results and the computation time in both methods. The obtained insights are then transferred to a more complex configuration of a quasi two-dimensional test rig consisting of metal rods for which also experimental results are available. Our results show that both DOM and Monte Carlo ray tracing allow for an accurate simulation of heat transfer in packed beds. Monte Carlo ray tracing requires thereby computation times that are surprisingly competitive (although still somewhat slower) compared to DOM and allows for an easier computation of highly accurate reference solutions. In our preliminary comparison to the experimental test rig, Monte Carlo ray tracing also provides the advantage that it can more easily model highly specular materials such as stainless steel. Both methods are comparable for diffuse materials such as magnesium oxide.",https://www.sciencedirect.com/science/article/abs/pii/S1674200123000810,"{'country': 'Germany', 'school': 'Ruhr-Universitat Bochum'}"
Acetylacetone effectively controlled the secondary metabolites of Microcystis aeruginosa under simulated sunlight irradiation,Journal,Wang X.,10.1016/j.jes.2022.12.004,2024,"Inactivation of cyanobacterial cells and simultaneous control of secondary metabolites is of significant necessity for the treatment of cyanobacteria-laden water. Acetylacetone (AcAc) has been reported a specific algicide to inactivate Microcystis aeruginosa (M. aeruginosa) and an effective light activator to degrade pollutants. This study systematically investigated the photodegradation ability of AcAc under xenon (Xe) irradiation on the secondary metabolites of M. aeruginosa, mainly algal organic matter (AOM), especially toxic microcystin-LR (MC-LR). Results showed that AcAc outperformed H2O2 in destructing the protein-like substances, humic acid-like matters, aromatic proteins and fulvic-like substances of AOM. For MC-LR (250 µg/L), 0.05 mmol/L AcAc attained the same degradation efficiency (87.0%) as 0.1 mmol/L H2O2. The degradation mechanism of Xe/AcAc might involve photo-induced energy/electron transfer and formation of carbon center radicals. Alkaline conditions (pH > 9.0) were detrimental to the photoactivity of AcAc, corresponding to the observed degradation rate constant (k1 value) of MC-LR drastically decreasing to 0.0013 min−1 as solution pH exceeded 9.0. The PO43− and HCO3− ions had obvious inhibition effects, whereas NO3− slightly improved k1 value from 0.0277 min−1 to 0.0321 min−1. The presence of AOM did not significantly inhibit MC-LR degradation in Xe/AcAc system. In addition, the biological toxicity of MC-LR was greatly reduced after photoreaction. These results demonstrated that AcAc was an alternative algicidal agent to effectively inactivate algal cells and simultaneously control the secondary metabolites after cell lysis. Nevertheless, the concentration and irradiation conditions should be further optimized in practical application.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222006180,"{'country': 'China', 'school': 'Nanjing Agricultural University'}"
Remediation of di(2-ethylhexyl) phthalate (DEHP) contaminated black soil by freeze-thaw aging biochar,Journal,Wang L.,10.1016/j.jes.2023.02.012,2024,"Di(2-ethylhexyl) phthalate (DEHP), a complex structure with high toxicity, is a common organic pollutant. This study investigated the effects of fresh biochar (FBC), and freeze-thaw cycled aged biochar (FTC-BC) on DEHP-contaminated soils using a pot experiment. The specific surface area of FBC increased from 145.20 to 303.50 m2/g, and oxygen-containing functional groups increased from 1.26 to 1.48 mol/g after freeze-thaw cycles, greatly enhancing the adsorption of DEHP by biochar in the soil. The comprehensive radar chart evaluation showed that FBC and FTC-BC reduced DEHP growth stress and improved the soil properties. Compared with FBC, FTC-BC performed better in protecting the normal growth of pakchoi and improving soil properties. In addition, the application of biochar increased the diversity and abundance of bacteria in the DEHP-contaminated soil and changed the composition of the soil bacterial community. The partial least squares path model (PLS-PM) showed that adding biochar as a soil remediation agent significantly positively impacted soil nutrients and indirectly reduced the DEHP levels in soil and plants by increasing soil microbial diversity. Compared with FBC, FTC-BC creates a more satisfactory living environment for microorganisms and has a better effect on the degradation of DEHP in the soil. This study provides a theoretical basis for future biochar remediation of DEHP-contaminated soils in cold high-latitude regions.",https://www.sciencedirect.com/science/article/abs/pii/S1001074223000566,"{'country': 'China', 'school': 'Northeast Agricultural University'}"
"A study on wildfire impacts on greenhouse gas emissions and regional air quality in South of Orléans, France",Journal,Xue C.,10.1016/j.jes.2022.08.032,2024,"Wildfire events are increasing globally which may be partly associated with climate change, resulting in significant adverse impacts on local, regional air quality and global climate. In September 2020, a small wildfire (burned area: 36.3 ha) event occurred in Souesmes (Loir-et-Cher, Sologne, France), and its plume spread out over 200 km on the following day as observed by the MODIS satellite. Based on measurements at a suburban site (∼ 50 km northwest of the fire location) in Orléans and backward trajectory analysis, young wildfire plumes were characterized. Significant increases in gaseous pollutants (CO, CH4, N2O, VOCs, etc.) and particles (including black carbon) were found within the wildfire plumes, leading to a reduced air quality. Emission factors, defined as EF (X) = ∆X/∆CO (where, X represents the target species), of various trace gases and black carbon within the young wildfire plumes were determined accordingly and compared with previous studies. Changes in the ambient ions (such as ammonium, sulfate, nitrate, chloride, and nitrite in the particle- and gas- phase) and aerosol properties (e.g., aerosol water content, aerosol pH) were also quantified and discussed. Moreover, we estimated the total carbon and climate-related species (e.g., CO2, CH4, N2O, and BC) emissions and compared them with fire emission inventories. Current biomass burning emission inventories have uncertainties in estimating small fire burned areas and emissions. For instance, we found that the Global Fire Assimilation System (GFAS) may underestimate emissions (e.g., CO) of this small wildfire while other inventories (GFED and FINN) showed significant overestimation. Considering that it is the first time to record wildfire plumes in this region, related atmospheric implications are presented and discussed.",https://www.sciencedirect.com/science/article/abs/pii/S100107422200434X,"{'country': 'France', 'school': ""Université d'Orléans""}"
Effects of operating conditions on iron (hydr)oxides evolution and ciprofloxacin degradation in potassium ferrate-ozone stepwise oxidation system,Journal,Li X.,10.1016/j.jes.2022.12.018,2024,"In this study, a stepwise oxidation system of potassium ferrate (K2FeO4) combined with ozone (O3) was used to degrade ciprofloxacin (CIP). The effects of pH and pre-oxidation time of K2FeO4 on the evolution of K2FeO4 reduction products (iron (hydr)oxides) and CIP degradation were investigated. It was found that in addition to its own oxidation capacity, K2FeO4 can also influence the treatment effect of CIP by changing the catalyst content. The presence of iron (hydr)oxides effectively enhanced the mineralization rate of CIP by catalyzing ozonation. The pH value can influence the content and types of the components with catalytic ozonation effect in iron (hydr)oxides. The K2FeO4 pre-oxidation stage can produce more iron (hydr)oxides with catalytic components for subsequent ozonation, but the evolution of iron (hydr)oxides components was influenced by O3 treatment. It can also avoid the waste of oxidation capacity owing to the oxidation of iron (hydr)oxides by O3 and free radicals. The intermediate degradation products were identified by Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR-MS). Besides, the degradation pathways were proposed. Among the degradation products of CIP, the product with broken quinolone ring structure only appeared in the stepwise oxidation system.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222006301,"{'country': 'China', 'school': 'Shandong Jianzhu University'}"
"Amino acids modified nanoscale zero-valent iron: Density functional theory calculations, experimental synthesis and application in the Fenton-like degradation of organic solvents",Journal,Yang X.,10.1016/j.jes.2022.11.013,2024,"To improve the adsorption and catalytic performance of heterogeneous Fenton-like catalysts for oil wastes, amino acids were used to modify nanoscale zero-valent iron ([email protected]0), which were applied in the Fenton-like degradation of organic solvents (tributyl phosphate and n-dodecane, named TBP and DD). Twelve amino acids, i.e., glycine (Gly), alanine (Ala), leucine (Leu), proline (Pro), phenylalanine (Phe), methionine (Met), cysteine (Cys), asparagine (Asn), serine (Ser), glutamic acid (Glu), lysine (Lys) and arginine (Arg), were selected and calculated by density functional theory (DFT). The optimized structure, charge distribution, the highest occupied molecular orbital (HOMO), the lowest unoccupied molecular orbital (LUMO), interaction region indicator (IRI) isosurface map and adsorption energy of [email protected]0, [email protected]0−TBP and [email protected]0−DD were studied, which indicated that Fe is more likely to approach and charge transfer with -COO and -NH3 on the α-carbon of amino acids. There is strong attraction between Fe and –COO, and Van der Waals force between Fe and -NH3, respectively. In the interaction of [email protected]0 with TBP and DD, Van der Waal force plays an important role. [email protected]0 was synthesized in laboratory and characterized to investigate physicochemical properties. In Fenton-like degradation of organic solvents, the change of COD in water phase during the degradation process as well as the volume of the organic phase after the reaction were investigated. The results of calculations combined with experiments showed that Ser-modified Fe0 performed the best in these amino acids, with 98% removal of organic solvents. A possible catalytic mechanism was proposed in which amino acids acted a linking role between Fe and organic solvents, activating H2O2 to generate hydroxyl radicals for the degradation of organic solvents.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222006039,"{'country': 'China', 'school': 'Huazhong University of Science and Technology'}"
Seasonal variations in dissolved organic matter concentration and composition in an outdoor system for bank filtration simulation,Journal,Zeeshan M.,10.1016/j.jes.2023.01.006,2024,"Dissolved organic matter (DOM) in surface waters can vary markedly in character depending on seasonal variations such as rainfall intensity, UV radiations and temperature. Changes in DOM as well as temperature and rainfall intensity over the year can affect the biochemical processes occurring in bank filtration (BF). Identification and characterization of DOM in the surface water could help to optimize the water treatment and provide stable and safe drinking water. This study investigated year-long variations of DOM concentrations and compositions in a surface water of a circulated outdoor pond (research facility) connected to a BF passage. DOM was dominated by humic substances and a changing pattern of DOM in surface water was observed throughout the year. A significant increase of DOM (∼ 38%) in surface water was noted in August compared to November. The fluorescent DOM showed that DOM in summer was enriched with the degradable fraction whilst non-degradable fraction was dominated in winter. A constant (1.7 ± 0.1 mg/L) effluent DOM was recirculated in the system throughout the year. DOM removal through BF varied between 4% to 39% and was achieved within a few meters after infiltration and significantly correlated with influent DOM concentration (R2 = 0.82, p < 0.05). However, no significant (p > 0.05) change in the removal of DOM was observed in two subsurface layers (upper and lower). This study highlights the presence of a constant non-degradable DOM in the bank filtrate, which was not affected by temperature, redox conditions and UV radiations.",https://www.sciencedirect.com/science/article/abs/pii/S1001074223000104,"{'country': 'Germany', 'school': 'Technische Universität Berlin'}"
Factors hindering the degradation of pharmaceuticals from human urine in an iron-activated persulfate system,Journal,Xie Y.,10.1016/j.jes.2022.12.022,2024,"This study investigated the degradation of clofibric acid (CFA), bezafibrate (BZF), and sulfamethoxazole (SMX) in synthetic human urine using a novel mesoporous iron powder-activated persulfate system (mFe-PS system), and identified the factors limiting their degradation in synthetic human urine. A kinetic model was established to expose the radical production in various reaction conditions, and experiments were conducted to verify the modeling results. In the phosphate-containing mFe-PS system, the 120 min removal efficiency of CFA decreased from 95.1% to 76.6% as the phosphate concentration increased from 0.32 to 6.45 mmol/L, but recovered to 90.5% when phosphate concentration increased to 16.10 mmol/L. Meanwhile, the increased concentration of phosphate from 0.32 to 16.10 mmol/L reduced the BZF degradation efficacy from 91.5% to 79.0%, whereas SMX removal improved from 37.3% to 62.9%. The mFe-PS system containing (bi)carbonate, from 4.20 to 166.70 mmol/L, reduced CFA and BZF removal efficiencies from 100% to 76.8% and 80.4%, respectively, and SMX from 83.5% to 56.7% within a 120-min reaction time. In addition, alkaline conditions (pH ≥ 8.0) inhibited CFA and BZF degradations, while nonacidic pH (pH ≥ 7.0) remarkably inhibited SMX degradation. Results of the kinetic model indicated the formation of phosphate (H2PO4·/HPO4·−) and/or carbonate radicals (CO3·−) could limit pharmaceutical removal. The transformation products (TPs) of the pharmaceuticals revealed more incompletely oxidized TPs occurred in the phosphate- and (bi)carbonate-containing mFe-PS systems, and indicated that H2PO4·/HPO4·− mainly degraded pharmaceuticals via a benzene ring-opening reaction while CO3·− preferentially oxidized pharmaceuticals via a hydroxylation reaction.",https://www.sciencedirect.com/science/article/abs/pii/S1001074222006362,"{'country': 'Hong Kong', 'school': 'Hong Kong University of Science and Technology'}"
Pelvic lymph node recurrence in high-risk prostate cancer following prostate-only radiotherapy,Journal,Hussain S.,10.1017/S1460396921000649,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1460396921000649,"{'country': 'Pakistan', 'school': 'National University of Medical Sciences'}"
Computing enhancement of the nonlinear SP<inf>N</inf> approximations of radiative heat transfer in participating material,Journal,Belhamadia Y.,10.1016/j.cam.2023.115342,2023,"Anisotropic mesh adaptation is an efficient procedure for controlling the output error of finite element simulations, particularly when used for three-dimensional problems. In this paper, we present an enhanced computational algorithm based on an anisotropic mesh adaptation for nonlinear SPN approximations of radiative heat transfer in both two- and three-dimensional enclosures. Using an asymptotic analysis for the optical scale in the radiative transfer, the integro-differential equation is replaced by a series of partial differential equations of elliptic type. The nonlinear coupling between the heat transfer and radiation in the SPN equations does not depend on the direction ordinates. In an anisotropic participating media, internal boundary layers with different magnitudes occur for each direction and developing an efficient numerical algorithm to accurately resolve them is a challenging task. In the present study, we propose an adaptive finite element method using an efficient hierarchical error estimator. A second-order scheme is used for the time integration and a Newton-type solver is implemented for the fully coupled nonlinear system. The proposed method has the potential to use large timesteps in the simulations for radiative heat transfer in anisotropic media at high temperatures. To demonstrate the viability of the method, several examples are presented for two- and three-dimensional problems. The numerical results confirm the capability of the proposed method to efficiently solve the nonlinear SPN approximations of radiative transfer in anisotropic media.",https://www.sciencedirect.com/science/article/abs/pii/S0377042723002868,"{'country': 'United Arab Emirates', 'school': 'American University of Sharjah'}"
Accelerated hypofractionated radiotherapy for chest wall and nodal irradiation using hybrid techniques,Journal,Balaji K.,10.1017/S1460396921000601,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1460396921000601,"{'country': 'India', 'school': 'Vellore Institute of Technology'}"
"Irisin enhances longevity by boosting SIRT1, AMPK, autophagy and telomerase",Journal,Sánchez B.,10.1017/erm.2022.41,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1462399422000412,"{'country': 'Spain', 'school': 'Universidad de Sevilla'}"
Smaller Nuclear Detonations as the New Emergency Preparedness Challenge in Disaster Medicine and Public Health,Journal,Dallas C.,10.1017/dmp.2022.251,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1935789322002518,"{'country': 'United States', 'school': 'University of Georgia'}"
COVID-19 Vaccination in a Former Fukushima Nuclear Accident Evacuation Area: COVID-19 Vaccination for Former Evacuees,Journal,Ito N.,10.1017/dmp.2022.291,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1935789322002919,"{'country': 'Japan', 'school': 'Fukushima Medical University'}"
The Memphis Pandemic Health Informatics System (MEMPHI-SYS) - Creating a Metropolitan COVID-19 Data Registry Linked Directly to Community Testing to Enhance Population Health Surveillance,Journal,Schwartz D.L.,10.1017/dmp.2022.284,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1935789322002841,"{'country': 'United States', 'school': 'University of Tennessee Health Science Center'}"
Evaluation of the impact of teaching on delineation variation during a virtual stereotactic ablative radiotherapy contouring workshop,Journal,Slevin F.,10.1017/S1460396921000583,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1460396921000583,"{'country': 'United Kingdom', 'school': 'Leeds Teaching Hospitals NHS Trust'}"
Patterns of care and clinical outcomes in stage IVA cervical cancer: 14-year experience from a tertiary care centre in South India,Journal,John N.O.,10.1017/S1460396921000443,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1460396921000443,"{'country': 'India', 'school': 'Christian Medical College, Vellore'}"
Bat diversity is driven by elevation and distance to the nearest watercourse in a terra firme forest in the northeastern Brazilian Amazon,Journal,Ferreira M.M.,10.1017/S0266467422000438,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S0266467422000438,"{'country': 'Brazil', 'school': 'Instituto Nacional de Pesquisas Da Amazonia'}"
"Comparison of preoperative chemoradiation with radiation or chemotherapy alone in patients with non-metastatic, resectable retroperitoneal sarcoma",Journal,Ma S.J.,10.1017/S1460396921000480,2023,N/A,https://www.sciencedirect.com/science/article/abs/pii/S1460396921000480,"{'country': 'United States', 'school': 'Roswell Park Cancer Institute'}"
ESIPT-based fluorescent enhanced probes prompted by methylated β-cyclodextrin for the detection of thiophenols,Journal,Peng H.Y.,10.1016/j.saa.2023.123012,2023,"Thiophenol and its derivatives are compounds with high toxicity to organisms and environmental pollution, so it is necessary to detect the level of thiophenols in the environment and biological samples. The probes 1a-b were obtained by introducing the 2,4-dinitrophenyl ether group into diethylcoumarin–salicylaldehyde based compounds. And they can form host-guest compounds with methylated β-cyclodextrin (M-β-CD), the association constants of inclusion complexes are 49.2 M−1, 125 M−1 respectively. The fluorescence intensities of probes 1a-b at 600 nm (1a) and 670 nm (1b) increased significantly in thiophenols detection. Meanwhile, with the addition of M-β-CD, the hydrophobic cavity of M-β-CD significantly increased the fluorescence intensity of probes 1a-b, thus the detection limits of probes 1a-b to thiophenols were reduced from 410 nM, 365 nM to 62 nM, 33 nM respectively. Whereas, the good selectivity and short response time of probes 1a-b towards thiophenols was not affected in the presence of M-β-CD. Moreover, probes 1a-b were used for further water sample detection and HeLa cell imaging experiments due to their good response to thiophenols and the results suggested that probes 1a-b had the potential to detect the content of thiophenols in water samples and living cells.",https://www.sciencedirect.com/science/article/abs/pii/S1386142523006972,"{'country': 'China', 'school': 'Soochow University'}"
Continuous and discrete-point Rayleigh reflectors inscribed by femtosecond pulses in singlemode and multimode fibers,Journal,Dostovalov A.,10.1016/j.optlastec.2023.109692,2023,"In this paper we present the results on structures inscription to enhance Rayleigh backscattering up to +60 dB in the wide spectral range in singlemode and multimode fibers by tightly focused femtosecond laser radiation. Continuous and discrete-point artificial Rayleigh reflectors were produced and optimized in terms of backscattering enhancement level and insertion losses. The linewidth narrowing of single-frequency DFB Er-doped fiber laser based on the developed 40-cm long artificial Rayleigh reflector in singlemode fiber was demonstrated. Moreover, the various types (1D, 2D, 3D) of localized Rayleigh reflectors were inscribed in the multimode GRIN fiber revealing the strong dependence of backscattering signal on the positions of scattering points in the fiber core cross-section and on the modes composition incident on the reflector. Due to the random distributed feedback based on the developed multimode Rayleigh reflectors, we observed random lasing in 1-km MM GRIN fiber with good (M2 < 3) beam quality at much lower threshold power than that for lasing based on natural Rayleigh backscattering.",https://www.sciencedirect.com/science/article/abs/pii/S0030399223005856,"{'country': 'Russian Federation', 'school': 'Institute of Automation and Electrometry of the Siberian Branch of the Russian Academy of Sciences'}"
The effect of minor addition of Mn in AA7075 Al–Zn–Mg–Cu aluminum alloys on microstructural evolution and mechanical properties in warm forming and paint baking processes,Journal,Tai C.L.,10.1016/j.ijlmm.2023.04.001,2023,"The microstructures and mechanical properties in the peak ageing condition, warm forming process, and paint baking process of two Al–Zn–Mg–Cu aluminum alloys, which possessed the same base compositions but different levels of Mn (0 and 0.24 wt%), have been investigated. The results show that Mn addition can hardly refine the grain size (around 20 μm) in AA7075 aluminum alloy in warm forming and paint baking processes. Mn-free and Mn-containing alloys subjected to all three processes possess nano-precipitates of nearly the same size, indicating that Mn addition does not influence the nano-precipitate evolution in the aluminum matrix. Energy-dispersive X-ray spectroscopy (EDS) mapping results of dispersoids show that dispersoids in Mn-bearing specimens are enriched in Mn and depleted in Zn and Mg. The Zn and Mg expelled from dispersoids in Mn-containing specimens into the aluminum matrix presumably formed Zn- and Mg-rich zones around the dispersoids, which improved the precipitate transformation reation from GPII to η′ phase at the boundaries between aluminum matrix and dispersoids. Although the solid solution strengthening effect triggered by Mn addition might be less effective because of the formation of dispersoids, the slight enhancement of ultimate tensile strength (UTS) in Mn-containing specimens rather than in Mn-free specimens in all states can be attributed to the formation of nano-precipitates around the dispersoids.",https://www.sciencedirect.com/science/article/abs/pii/S2588840423000124,"{'country': 'Taiwan', 'school': 'National Taiwan University'}"
